customer_id,last_purchase_date,frequency,monetary_value,recency,R_score,F_score,M_score,RFM_Score,segment
14808,2014-04-11,6,164.2,80,4,4,2,442,Regular
28917,2014-06-03,3,84.47,27,4,2,2,422,Regular
15790,2013-07-30,4,2668.38,335,1,3,3,133,Regular
29607,2013-07-31,2,228.58,334,1,1,2,112,At Risk
27443,2013-09-27,2,23.78,276,1,1,1,111,At Risk
16282,2013-11-29,4,64.25,213,2,3,2,232,Regular
17954,2013-10-20,2,34.98,253,2,1,1,211,At Risk
25279,2014-05-25,1,32.6,36,4,1,1,411,Regular
28625,2011-10-27,1,3578.27,977,1,1,4,114,At Risk
19428,2013-06-11,4,1878.57,384,1,3,3,133,Regular
15100,2013-12-07,6,6952.58,205,2,4,4,244,Regular
17264,2014-04-23,3,2325.96,68,4,2,3,423,Regular
26461,2014-06-02,2,58.98,28,4,1,2,412,Regular
28150,2011-08-15,1,3578.27,1050,1,1,4,114,At Risk
29146,2011-12-08,1,3578.27,935,1,1,4,114,At Risk
25233,2013-12-11,2,7.28,201,2,1,1,211,At Risk
12166,2014-04-13,9,162.22,78,4,4,2,442,Regular
11170,2014-05-31,7,157.23,30,4,4,2,442,Regular
21011,2013-11-18,4,2527.96,224,2,3,3,233,Regular
16388,2013-06-12,5,4673.88,383,1,4,4,144,Regular
22007,2014-05-12,2,44.98,49,4,1,1,411,Regular
11124,2013-11-18,6,8129.02,224,2,4,4,244,Regular
12120,2013-12-29,3,5908.26,183,2,2,4,224,At Risk
26444,2014-04-02,5,1938.71,89,3,4,3,343,Regular
17785,2013-08-20,4,67.26,314,1,3,2,132,Regular
23527,2013-10-31,2,56.97,242,2,1,2,212,At Risk
22531,2014-03-04,3,184.48,118,3,2,2,322,Regular
21180,2014-01-05,2,3882.55,176,2,1,4,214,At Risk
18094,2013-07-22,2,68.49,343,1,1,2,112,At Risk
22176,2013-12-05,4,100.46,207,2,3,2,232,Regular
29455,2014-02-27,2,751.34,123,3,1,3,313,Regular
22053,2014-03-08,1,9.99,114,3,1,1,311,Regular
14914,2014-03-26,4,1592.57,96,3,3,3,333,Regular
12335,2013-08-22,9,6912.6,312,1,4,4,144,Regular
28977,2013-10-30,2,74.98,243,2,1,2,212,At Risk
26398,2014-01-30,5,1758.95,151,3,4,3,343,Regular
22485,2014-03-23,2,23.78,99,3,1,1,311,Regular
29624,2012-03-30,81,433875.4,822,1,4,4,144,Regular
18263,2014-05-06,5,126.94,55,4,4,2,442,Regular
13640,2014-04-08,5,71.25,83,4,4,2,442,Regular
24755,2014-01-10,2,39.98,171,2,1,1,211,At Risk
27749,2014-01-14,1,21.49,167,2,1,1,211,At Risk
19783,2013-10-14,2,6021.62,259,2,1,4,214,At Risk
14868,2014-03-29,5,1597.56,93,3,4,3,343,Regular
15037,2014-01-20,5,3856.38,161,3,4,4,344,Regular
23696,2013-08-21,7,233.23,313,1,4,2,142,Regular
26275,2013-12-10,2,27.28,202,2,1,1,211,At Risk
13563,2014-01-08,5,5948.23,173,2,4,4,244,Regular
24924,2013-11-02,5,2143.9,240,2,4,3,243,Regular
20842,2014-02-06,5,1952.45,144,3,4,3,343,Regular
29670,2014-03-01,38,31477.58,121,3,4,4,344,Regular
24801,2014-03-05,2,2419.06,117,3,1,3,313,Regular
18432,2014-05-09,3,2350.96,52,4,2,3,423,Regular
19737,2013-12-25,3,621.96,187,2,2,3,223,At Risk
27812,2014-01-18,2,39.98,163,3,1,1,311,Regular
22654,2014-02-16,3,563.77,134,3,2,3,323,Regular
16511,2013-12-15,4,47.26,197,2,3,1,231,Regular
12183,2013-12-09,10,228.42,203,2,4,2,242,Regular
13394,2013-10-12,4,2318.96,261,2,3,3,233,Regular
26876,2013-11-12,4,588.96,230,2,3,3,233,Regular
20673,2013-11-22,2,1754.98,220,2,1,3,213,At Risk
15515,2014-05-02,2,7.28,59,4,1,1,411,Regular
23281,2013-08-23,3,4828.11,311,1,2,4,124,At Risk
17035,2013-07-18,2,58.98,347,1,1,2,112,At Risk
11293,2013-08-15,5,85.22,319,1,4,2,142,Regular
19952,2014-05-11,4,39.46,50,4,3,1,431,Regular
13703,2013-10-06,3,74.98,267,1,2,2,122,At Risk
18031,2013-10-16,1,24.99,257,2,1,1,211,At Risk
27918,2014-04-28,5,5998.61,63,4,4,4,444,High Value
27672,2012-01-25,1,3578.27,887,1,1,4,114,At Risk
12229,2013-10-23,4,4415.68,250,2,3,4,234,Regular
15561,2013-07-23,4,1375.26,342,1,3,3,133,Regular
26922,2014-05-05,2,1322.98,56,4,1,3,413,Regular
16557,2013-08-26,3,31.27,308,1,2,1,121,At Risk
23590,2014-06-07,3,69.97,23,4,2,2,422,Regular
25064,2013-10-03,3,2447.05,270,1,2,3,123,At Risk
25402,2013-11-14,2,1249.84,228,2,1,3,213,At Risk
26292,2014-01-05,5,4456.14,176,2,4,4,244,Regular
14931,2013-11-28,10,6980.85,214,2,4,4,244,Regular
19259,2013-09-23,2,28.98,280,1,1,1,111,At Risk
24128,2013-12-24,3,93.97,188,2,2,2,222,At Risk
12767,2014-01-23,1,35.0,158,3,1,1,311,Regular
16451,2014-01-25,3,4632.86,156,3,2,4,324,Regular
14287,2014-01-29,4,5141.43,152,3,3,4,334,Regular
20779,2013-07-19,2,14.98,346,1,1,1,111,At Risk
29192,2013-09-23,2,2419.06,280,1,1,3,113,At Risk
14041,2014-02-06,5,4765.02,144,3,4,4,344,Regular
20533,2014-01-04,4,31.92,177,2,3,1,231,Regular
26338,2014-01-28,3,4468.16,153,3,2,4,324,Regular
19305,2014-05-14,4,1622.4,47,4,3,3,433,High Value
24174,2014-02-23,2,2983.34,127,3,1,4,314,Regular
12813,2014-04-25,5,4367.02,66,4,4,4,444,High Value
14977,2014-06-19,2,29.98,11,4,1,1,411,Regular
11751,2013-12-17,6,8215.02,195,2,4,4,244,Regular
29561,2014-03-31,79,158389.09,91,3,4,4,344,Regular
28565,2014-05-26,3,58.47,35,4,2,2,422,Regular
21901,2014-06-04,2,14.98,26,4,1,1,411,Regular
29040,2013-07-09,2,39.98,356,1,1,1,111,At Risk
24343,2013-08-08,3,2443.55,326,1,2,3,123,At Risk
25339,2013-08-19,2,1223.84,315,1,1,3,113,At Risk
11230,2014-05-11,5,54.22,50,4,4,1,441,Regular
18890,2013-12-17,2,78.98,195,2,1,2,212,At Risk
17679,2014-03-21,2,39.98,101,3,1,1,311,Regular
11539,2013-08-25,6,5997.73,309,1,4,4,144,Regular
14456,2013-12-01,4,3405.91,211,2,3,4,234,Regular
15452,2013-08-20,1,24.99,314,1,1,1,111,At Risk
23112,2013-10-09,2,561.48,264,1,1,3,113,At Risk
22116,2013-10-28,3,563.77,245,2,2,3,223,At Risk
20195,2013-11-02,2,1174.48,240,2,1,3,213,At Risk
21117,2014-01-21,3,60.47,160,3,2,2,322,Regular
11061,2013-11-14,6,8129.02,228,2,4,4,244,Regular
18721,2013-08-28,3,5333.25,306,1,2,4,124,At Risk
30082,2014-05-01,167,118932.01,60,4,4,4,444,High Value
22422,2014-02-18,2,1735.98,132,3,1,3,313,Regular
21426,2014-03-19,3,1149.47,103,3,2,3,323,Regular
24649,2013-11-04,1,4.99,238,2,1,1,211,At Risk
28734,2014-03-01,2,2419.06,121,3,1,3,313,Regular
14499,2014-04-01,3,15.23,90,3,2,1,321,Regular
26813,2014-04-06,3,58.47,85,4,2,2,422,Regular
20427,2014-01-19,3,5314.25,162,3,2,4,324,Regular
13978,2013-11-22,5,4775.3,220,2,4,4,244,Regular
22591,2013-10-23,4,567.76,250,2,3,3,233,Regular
16142,2014-04-08,4,563.96,83,4,3,3,433,High Value
17204,2014-04-11,5,114.96,80,4,4,2,442,Regular
12704,2014-03-15,5,217.46,107,3,4,2,342,Regular
25860,2014-02-26,2,27.28,124,3,1,1,311,Regular
15283,2014-03-12,4,865.95,110,3,3,3,333,Regular
19368,2014-04-16,2,32.28,75,4,1,1,411,Regular
30039,2014-03-01,107,49642.71,121,3,4,4,344,Regular
13809,2013-09-18,4,113.96,285,1,3,2,132,Regular
18678,2013-11-15,2,78.98,227,2,1,2,212,At Risk
27334,2014-02-01,1,4.99,149,3,1,1,311,Regular
25170,2014-03-20,1,32.6,102,3,1,1,311,Regular
15973,2014-05-05,2,39.98,56,4,1,1,411,Regular
23069,2013-07-17,3,69.97,348,1,2,2,122,At Risk
27397,2014-04-25,3,33.43,66,4,2,1,421,Regular
26507,2013-11-02,2,27.28,240,2,1,1,211,At Risk
27503,2014-01-03,1,21.49,178,2,1,1,211,At Risk
18847,2014-01-19,1,69.99,162,3,1,2,312,Regular
23175,2014-02-05,3,570.47,145,3,2,3,323,Regular
16726,2014-05-28,2,7.28,33,4,1,1,411,Regular
16620,2014-05-05,3,5895.24,56,4,2,4,424,Regular
13288,2013-10-21,6,4573.5,252,2,4,4,244,Regular
20948,2013-08-24,1,3.99,310,1,1,1,111,At Risk
17616,2013-09-25,1,4.99,278,1,1,1,111,At Risk
20258,2013-12-13,3,6029.57,199,2,2,4,224,At Risk
13225,2014-04-30,3,4503.84,61,4,2,4,424,Regular
27291,2014-03-27,2,4455.49,95,3,1,4,314,Regular
24586,2014-05-29,2,4144.34,32,4,1,4,414,Regular
15930,2014-02-06,4,83.97,144,3,3,2,332,Regular
27981,2013-07-03,2,39.98,362,1,1,1,111,At Risk
25817,2014-06-28,2,7.28,2,4,1,1,411,Regular
21595,2013-10-11,5,2649.56,262,2,4,3,243,Regular
23759,2013-06-23,2,2475.95,372,1,1,3,113,At Risk
25923,2013-07-05,2,6.28,360,1,1,1,111,At Risk
28087,2013-10-29,2,7.28,244,2,1,1,211,At Risk
18200,2014-03-01,5,4150.53,121,3,4,4,344,Regular
11708,2013-10-28,4,5908.5,245,2,3,4,234,Regular
13872,2013-07-04,2,180.98,361,1,1,2,112,At Risk
16036,2013-11-26,3,61.96,216,2,2,2,222,At Risk
20364,2014-05-23,2,78.98,38,4,1,2,412,Regular
17510,2014-05-20,3,4369.74,41,4,2,4,424,Regular
15346,2014-01-11,5,3247.25,170,2,4,4,244,Regular
13182,2014-05-08,5,165.95,53,4,4,2,442,Regular
19674,2014-03-03,3,42.28,119,3,2,1,321,Regular
12641,2014-05-04,1,8.99,57,4,1,1,411,Regular
12000,2014-01-15,8,8183.0,166,2,4,4,244,Regular
19826,2013-07-14,2,71.97,351,1,1,2,112,At Risk
28316,2013-11-01,1,539.99,241,2,1,2,212,At Risk
25399,2013-11-04,2,2393.06,238,2,1,3,213,At Risk
17573,2014-01-13,2,1735.98,168,2,1,3,213,At Risk
16909,2014-03-29,3,2376.96,93,3,2,3,323,Regular
20490,2014-06-01,3,49.97,29,4,2,1,421,Regular
15558,2013-07-07,4,1362.96,358,1,3,3,133,Regular
21841,2013-12-19,1,24.99,193,2,1,1,211,At Risk
20444,2013-12-23,5,6085.59,189,2,4,4,244,Regular
14038,2014-05-19,6,6819.12,42,4,4,4,444,High Value
11121,2014-04-06,6,58.16,85,4,4,2,442,Regular
25445,2013-12-01,2,1735.98,211,2,1,3,213,At Risk
14871,2014-01-24,3,848.47,157,3,2,3,323,Regular
16053,2014-05-25,5,3752.38,36,4,4,4,444,High Value
29836,2013-03-30,131,259083.35,457,1,4,4,144,Regular
15389,2014-01-22,5,3152.96,159,3,4,4,344,Regular
13520,2013-07-29,4,4551.36,336,1,3,4,134,Regular
26750,2014-03-17,3,1938.47,105,3,2,3,323,Regular
24758,2014-03-08,2,34.89,114,3,1,1,311,Regular
15512,2014-03-25,3,61.96,97,3,2,2,322,Regular
29149,2012-08-17,1,2443.35,682,1,1,3,113,At Risk
26232,2013-09-23,1,4.99,280,1,1,1,111,At Risk
28811,2014-01-11,3,63.97,170,2,2,2,222,At Risk
26796,2014-04-14,3,1957.47,77,4,2,3,423,Regular
26919,2014-05-15,5,1350.75,46,4,4,3,443,High Value
15435,2014-02-12,4,3801.39,138,3,3,4,334,Regular
27460,2014-03-27,3,4490.48,95,3,2,4,324,Regular
29790,2013-06-30,1,200.05,365,1,1,2,112,At Risk
18970,2014-04-19,2,133.49,72,4,1,2,412,Regular
16099,2014-05-01,3,89.97,60,4,2,2,422,Regular
18429,2014-05-11,2,2341.97,50,4,1,3,413,Regular
28270,2011-09-20,1,3578.27,1014,1,1,4,114,At Risk
28857,2011-11-05,1,3578.27,968,1,1,4,114,At Risk
26278,2013-07-06,2,29.98,359,1,1,1,111,At Risk
16955,2013-11-28,3,1760.47,214,2,2,3,223,At Risk
17032,2014-03-15,2,12.94,107,3,1,1,311,Regular
17450,2014-06-21,4,153.91,9,4,3,2,432,Regular
27752,2012-01-19,1,3578.27,893,1,1,4,114,At Risk
16391,2013-06-20,2,4624.91,375,1,1,4,114,At Risk
25986,2014-03-06,3,4624.83,116,3,2,4,324,Regular
19903,2014-04-16,6,3177.94,75,4,4,4,444,High Value
14579,2013-08-03,2,124.99,331,1,1,2,112,At Risk
22405,2013-10-07,2,123.98,266,1,1,2,112,At Risk
14330,2013-10-14,4,806.76,259,2,3,3,233,Regular
25737,2014-02-10,4,1764.96,140,3,3,3,333,Regular
17496,2014-06-15,5,229.45,15,4,4,2,442,Regular
16345,2014-03-19,4,4173.24,103,3,3,4,334,Regular
12564,2014-04-18,5,110.75,73,4,4,2,442,Regular
19949,2013-10-09,3,6054.22,264,1,2,4,124,At Risk
25940,2014-04-24,5,1277.56,67,4,4,3,443,High Value
25691,2013-08-02,3,27.77,332,1,2,1,121,At Risk
22359,2013-10-03,2,7.28,270,1,1,1,111,At Risk
28608,2014-04-14,2,78.98,77,4,1,2,412,Regular
20885,2013-10-21,3,2518.97,252,2,2,3,223,At Risk
19262,2013-07-15,1,24.99,350,1,1,1,111,At Risk
24217,2014-02-06,3,1209.47,144,3,2,3,323,Regular
20736,2014-05-23,3,3194.58,38,4,2,4,424,Regular
22900,2013-10-16,1,539.99,257,2,1,2,212,At Risk
13105,2014-04-03,8,5585.45,88,3,4,4,344,Regular
21423,2014-02-14,5,2888.56,136,3,4,4,344,Regular
24466,2013-11-04,3,3337.04,238,2,2,4,224,At Risk
23925,2013-10-02,3,2457.33,271,1,2,3,123,At Risk
22302,2013-12-10,3,1763.97,202,2,2,3,223,At Risk
21964,2014-02-22,3,103.49,128,3,2,2,322,Regular
23587,2014-04-29,3,565.47,62,4,2,3,423,Regular
11044,2014-04-10,7,6515.3,81,4,4,4,444,High Value
22946,2013-07-25,4,3911.53,340,1,3,4,134,Regular
20782,2014-02-10,5,1197.41,140,3,4,3,343,Regular
13059,2013-06-01,5,3089.8,394,1,4,4,144,Regular
24420,2013-06-25,2,2393.06,370,1,1,3,113,At Risk
23879,2013-08-29,3,64.47,305,1,2,2,122,At Risk
22256,2013-11-01,3,570.47,241,2,2,3,223,At Risk
12518,2014-01-01,1,8.99,180,2,1,1,211,At Risk
16494,2014-05-18,4,5961.2,43,4,3,4,434,High Value
20241,2013-12-20,5,5347.23,192,2,4,4,244,Regular
20075,2012-05-03,1,3399.99,788,1,1,4,114,At Risk
13577,2014-01-16,11,9450.32,165,3,4,4,344,Regular
17158,2013-08-22,2,39.98,312,1,1,1,111,At Risk
28731,2013-09-21,4,2452.04,282,1,3,3,133,Regular
25814,2014-02-01,3,61.96,149,3,2,2,322,Regular
12415,2014-04-24,3,74.98,67,4,2,2,422,Regular
11585,2014-06-12,1,49.99,18,4,1,1,411,Regular
12226,2013-10-02,5,4368.06,271,1,4,4,144,Regular
18509,2013-10-21,2,59.98,252,2,1,2,212,At Risk
25173,2013-11-18,3,36.96,224,2,2,1,221,At Risk
17370,2013-11-11,4,4742.74,231,2,3,4,234,Regular
18203,2014-04-18,3,4172.25,73,4,2,4,424,Regular
28519,2012-07-23,1,2049.1,707,1,1,3,113,At Risk
14453,2013-12-24,5,3401.39,188,2,4,4,244,Regular
23776,2013-08-17,2,2478.34,317,1,1,3,113,At Risk
22113,2013-10-17,4,588.96,256,2,3,3,233,Regular
27855,2014-04-04,2,23.78,87,3,1,1,311,Regular
26504,2012-11-14,1,1000.44,593,1,1,3,113,At Risk
27045,2013-01-17,1,2049.1,529,1,1,3,113,At Risk
15143,2014-03-10,2,4366.41,112,3,1,4,314,Regular
26381,2013-06-22,4,2520.83,373,1,3,3,133,Regular
18844,2013-11-21,2,123.98,221,2,1,2,212,At Risk
19385,2014-05-03,4,116.95,58,4,3,2,432,Regular
26647,2014-05-07,4,2889.94,54,4,3,4,434,High Value
28396,2014-01-19,2,1155.48,162,3,1,3,313,Regular
13812,2013-11-02,3,3262.83,240,2,2,4,224,At Risk
29962,2014-05-01,20,10598.53,60,4,4,4,444,High Value
17968,2014-01-25,3,3043.33,156,3,2,4,324,Regular
15976,2014-02-14,3,3157.97,136,3,2,4,324,Regular
24632,2013-11-28,5,2483.03,214,2,4,3,243,Regular
13271,2014-02-15,1,2319.99,135,3,1,3,313,Regular
29421,2014-05-04,2,78.48,57,4,1,2,412,Regular
15804,2014-05-16,4,98.96,45,4,3,2,432,Regular
15286,2014-04-13,2,68.49,78,4,1,2,412,Regular
17911,2014-01-30,2,4698.76,151,3,1,4,314,Regular
11413,2014-02-05,11,7189.75,145,3,4,4,344,Regular
19073,2014-04-29,3,4760.32,62,4,2,4,424,Regular
27978,2013-07-07,2,29.48,358,1,1,1,111,At Risk
21990,2013-09-06,4,99.47,297,1,3,2,132,Regular
11662,2013-12-06,4,100.27,206,2,3,2,232,Regular
14994,2013-10-30,2,29.98,243,2,1,1,211,At Risk
14745,2013-12-28,4,902.46,184,2,3,3,233,Regular
17662,2014-01-04,3,1763.97,177,2,2,3,223,At Risk
25571,2014-05-19,4,588.96,42,4,3,3,433,High Value
24005,2014-01-11,3,2756.54,170,2,2,3,223,At Risk
19677,2013-09-19,2,58.98,284,1,1,2,112,At Risk
27337,2014-01-28,2,11.94,153,3,1,1,311,Regular
16617,2014-02-14,6,160.55,136,3,4,2,342,Regular
13285,2014-03-28,11,214.35,94,3,4,2,342,Regular
19534,2013-07-10,3,1179.47,355,1,2,3,123,At Risk
29272,2014-01-26,2,38.98,155,3,1,1,311,Regular
29023,2014-03-14,3,35.23,108,3,2,1,321,Regular
20367,2014-05-02,3,128.97,59,4,2,2,422,Regular
26355,2014-05-06,2,62.98,55,4,1,2,412,Regular
11356,2014-04-02,8,5069.29,89,3,4,4,344,Regular
15684,2013-12-01,8,6963.07,211,2,4,4,244,Regular
21008,2014-04-05,3,1957.47,86,3,2,3,323,Regular
12979,2013-07-23,2,180.98,342,1,1,2,112,At Risk
24340,2013-07-27,2,2393.06,338,1,1,3,113,At Risk
21549,2013-08-04,4,98.96,330,1,3,2,132,Regular
24881,2013-11-12,1,4.99,230,2,1,1,211,At Risk
29564,2014-03-31,112,288776.04,91,3,4,4,344,Regular
12103,2013-08-21,6,5997.73,313,1,4,4,144,Regular
12644,2013-09-20,7,6838.12,283,1,4,4,144,Regular
21300,2013-06-16,1,1120.49,379,1,1,3,113,At Risk
19136,2013-10-03,2,78.98,270,1,1,2,112,At Risk
23464,2014-04-16,1,29.99,75,4,1,1,411,Regular
11954,2013-11-18,4,5910.55,224,2,3,4,234,Regular
14118,2014-02-18,4,4741.34,132,3,3,4,334,Regular
16743,2013-08-29,5,6070.59,305,1,4,4,144,Regular
20656,2014-04-16,3,3245.9,75,4,2,4,424,Regular
17739,2013-11-15,3,2736.42,227,2,2,3,223,At Risk
23573,2013-10-27,3,3337.04,246,2,2,4,224,At Risk
21652,2013-07-02,4,2646.06,363,1,3,3,133,Regular
24569,2013-10-28,3,2479.94,245,2,2,3,223,At Risk
19660,2013-10-29,2,119.98,244,2,1,2,212,At Risk
15747,2014-02-05,2,39.98,145,3,1,1,311,Regular
14728,2014-01-23,4,1563.07,158,3,3,3,333,Regular
29501,2014-05-01,21,8899.34,60,4,4,4,444,High Value
22671,2013-08-05,2,1155.48,329,1,1,3,113,At Risk
28505,2014-01-22,3,827.33,159,3,2,3,323,Regular
27108,2013-02-11,1,2071.42,504,1,1,3,113,At Risk
21698,2013-08-17,2,14.98,317,1,1,1,111,At Risk
28104,2014-05-01,2,7.28,60,4,1,1,411,Regular
23172,2013-07-12,5,4809.39,353,1,4,4,144,Regular
11811,2013-11-17,2,5898.26,225,2,1,4,214,At Risk
23713,2014-05-21,2,34.98,40,4,1,1,411,Regular
27062,2012-08-27,1,782.99,672,1,1,3,113,At Risk
18140,2014-02-15,8,5741.41,135,3,4,4,344,Regular
21134,2013-10-10,3,69.97,263,2,2,2,222,At Risk
17599,2014-01-05,2,13.98,176,2,1,1,211,At Risk
11648,2014-02-02,2,88.99,148,3,1,2,312,Regular
16265,2014-03-04,2,27.28,118,3,1,1,311,Regular
27626,2014-04-24,2,33.98,67,4,1,1,411,Regular
28960,2014-06-08,3,49.97,22,4,2,1,421,Regular
19614,2013-10-09,5,6217.21,264,1,4,4,144,Regular
26106,2014-01-03,3,5768.05,178,2,2,4,224,At Risk
22193,2014-04-02,2,4886.7,89,3,1,4,314,Regular
15701,2014-03-07,5,78.86,115,3,4,2,342,Regular
24114,2013-12-31,3,1179.47,181,2,2,3,223,At Risk
19119,2014-05-16,4,1764.96,45,4,3,3,433,High Value
13686,2014-02-06,4,6493.24,144,3,3,4,334,Regular
14227,2014-05-14,4,114.96,47,4,3,2,432,Regular
20178,2013-08-21,1,3.99,313,1,1,1,111,At Risk
25588,2013-10-30,2,1223.84,243,2,1,3,213,At Risk
25047,2014-05-03,4,2448.04,58,4,3,3,433,High Value
11247,2014-01-17,12,7131.51,164,3,4,4,344,Regular
30065,2014-03-01,198,289037.58,121,3,4,4,344,Regular
26152,2014-04-09,3,1938.47,82,4,2,3,423,Regular
23235,2013-07-07,2,39.98,358,1,1,1,111,At Risk
18077,2014-06-11,5,160.44,19,4,4,2,442,Regular
13749,2013-11-24,1,21.98,218,2,1,1,211,At Risk
27563,2013-11-28,4,84.96,214,2,3,2,232,Regular
28167,2011-08-25,1,3578.27,1040,1,1,4,114,At Risk
21612,2013-12-15,2,14.98,197,2,1,1,211,At Risk
11874,2014-06-20,5,72.21,10,4,4,2,442,Regular
16202,2014-03-11,3,31.27,111,3,2,1,321,Regular
18280,2014-05-24,5,126.56,37,4,4,2,442,Regular
12870,2014-05-15,3,48.97,46,4,2,1,421,Regular
13348,2013-10-23,6,4615.03,250,2,4,4,244,Regular
13889,2013-07-28,5,3084.02,337,1,4,4,144,Regular
29979,2014-03-31,60,34997.6,91,3,4,4,344,Regular
26630,2011-09-21,1,699.1,1013,1,1,3,113,At Risk
26089,2014-01-21,4,5798.04,160,3,3,4,334,Regular
20138,2013-07-09,4,119.96,356,1,3,2,132,Regular
15269,2013-09-27,2,7.28,276,1,1,1,111,At Risk
27964,2013-10-04,2,6.28,269,1,1,1,111,At Risk
19597,2014-06-01,4,59.46,29,4,3,2,432,Regular
21761,2013-12-16,3,134.98,196,2,2,2,222,At Risk
13208,2013-09-11,5,4813.32,292,1,4,4,144,Regular
29438,2013-10-11,2,33.98,262,2,1,1,211,At Risk
25110,2013-12-26,2,39.98,186,2,1,1,211,At Risk
18618,2014-06-23,2,32.28,7,4,1,1,411,Regular
15223,2014-03-11,2,4366.41,111,3,1,4,314,Regular
26584,2013-07-01,2,33.98,364,1,1,1,111,At Risk
21715,2013-07-15,2,14.98,350,1,1,1,111,At Risk
14682,2014-05-08,5,138.45,53,4,4,2,442,Regular
20092,2013-10-26,3,1149.47,247,2,2,3,223,At Risk
19551,2014-02-27,1,69.99,123,3,1,2,312,Regular
26043,2014-03-31,4,191.27,91,3,3,2,332,Regular
16328,2014-02-18,3,3001.04,132,3,2,4,324,Regular
13411,2013-10-30,5,6819.46,243,2,4,4,244,Regular
27901,2013-09-19,4,2433.04,284,1,3,3,133,Regular
23988,2013-11-05,3,1179.47,237,2,2,3,223,At Risk
24984,2014-01-02,2,36.59,179,2,1,1,211,At Risk
17324,2014-03-29,5,80.94,93,3,4,2,342,Regular
15332,2014-04-29,2,39.98,62,4,1,1,411,Regular
26003,2014-04-06,5,4648.31,85,4,4,4,444,High Value
11396,2014-03-28,1,28.99,94,3,1,1,311,Regular
16116,2014-03-27,2,2341.97,95,3,1,3,313,Regular
29226,2013-12-18,2,38.98,194,2,1,1,211,At Risk
11937,2013-12-02,4,5888.24,210,2,3,4,234,Regular
14101,2014-01-13,7,3679.9,168,2,4,4,244,Regular
14642,2013-10-26,2,7.28,247,2,1,1,211,At Risk
25462,2013-12-09,4,1764.96,203,2,3,3,233,Regular
20593,2014-01-28,3,31.27,153,3,2,1,321,Regular
23298,2014-02-16,3,69.97,134,3,2,2,322,Regular
16806,2014-05-09,2,54.98,52,4,1,1,411,Regular
22757,2014-06-18,4,94.46,12,4,3,2,432,Regular
28685,2012-08-02,1,2049.1,697,1,1,3,113,At Risk
14791,2013-11-22,9,7210.85,220,2,4,4,244,Regular
26521,2013-11-09,3,2821.72,233,2,2,3,223,At Risk
24529,2013-07-07,3,2398.05,358,1,2,3,123,At Risk
26693,2013-08-03,2,7.28,331,1,1,1,111,At Risk
28442,2013-08-27,1,69.99,307,1,1,2,112,At Risk
21283,2013-09-14,5,124.94,289,1,4,2,142,Regular
20029,2013-10-04,2,1129.48,269,1,1,3,113,At Risk
17865,2014-04-30,3,1789.97,61,4,2,3,423,Regular
20719,2013-10-21,4,1947.46,252,2,3,3,233,Regular
27211,2013-03-10,1,2071.42,477,1,1,3,113,At Risk
29916,2014-05-01,204,242618.46,60,4,4,4,444,High Value
18014,2013-09-06,2,93.49,297,1,1,2,112,At Risk
23424,2013-09-18,2,29.48,285,1,1,1,111,At Risk
15850,2014-05-13,4,4813.04,48,4,3,4,434,High Value
12063,2014-04-15,2,84.99,76,4,1,2,412,Regular
29375,2014-05-27,3,756.33,34,4,2,3,423,Regular
18555,2014-06-10,1,4.99,20,4,1,1,411,Regular
14164,2014-05-07,7,6484.71,54,4,4,4,444,High Value
27148,2013-11-30,2,78.98,212,2,1,2,212,At Risk
18492,2014-01-03,4,218.26,178,2,3,2,232,Regular
23816,2014-03-03,3,563.77,119,3,2,3,323,Regular
19488,2014-03-19,3,47.97,103,3,2,1,321,Regular
22820,2014-06-27,2,29.48,3,4,1,1,411,Regular
15160,2014-06-30,4,98.96,0,4,3,2,432,Regular
20507,2013-11-14,3,49.97,228,2,2,1,221,At Risk
24835,2014-04-12,2,1170.48,79,4,1,3,413,Regular
15097,2014-01-03,9,8377.09,178,2,4,4,244,Regular
19966,2013-11-07,2,6021.62,235,2,1,4,214,At Risk
15638,2014-03-13,7,5162.37,109,3,4,4,344,Regular
13474,2014-03-23,14,339.48,99,3,4,2,342,Regular
22130,2013-10-09,2,574.98,264,1,1,3,113,At Risk
19425,2013-11-08,3,31.27,234,2,2,1,221,At Risk
17802,2013-11-16,4,86.95,226,2,3,2,232,Regular
17261,2013-11-19,4,1764.96,223,2,3,3,233,Regular
12933,2013-11-29,6,142.95,213,2,4,2,242,Regular
11310,2014-05-26,4,77.27,35,4,3,2,432,Regular
24294,2014-02-12,3,45.58,138,3,2,1,321,Regular
29853,2013-03-30,269,311446.43,457,1,4,4,144,Regular
11459,2013-11-18,5,8141.33,224,2,4,4,244,Regular
19033,2014-03-27,5,3139.07,95,3,4,4,344,Regular
21197,2014-02-08,3,3917.54,142,3,2,4,324,Regular
15787,2014-05-14,7,167.93,47,4,4,2,442,Regular
13623,2014-05-20,6,99.2,41,4,4,2,442,Regular
27689,2014-02-13,1,539.99,137,3,1,2,312,Regular
25525,2014-04-27,6,663.44,64,4,4,3,443,High Value
23361,2014-06-18,2,32.28,12,4,1,1,411,Regular
21887,2013-07-07,2,39.99,358,1,1,1,111,At Risk
25674,2013-08-07,2,2419.06,327,1,1,3,113,At Risk
19182,2013-08-21,2,39.98,313,1,1,1,111,At Risk
28379,2013-09-10,3,61.08,293,1,2,2,122,At Risk
